date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2020-07-08,,,500.7567,,,,,308.240646,,105.734404
2020-07-09,,,500.488,,,,,308.738396,,106.676139
2020-07-10,,,501.6269,,,,,310.132979,,106.498493
2020-07-13,,,500.1258,,,,,307.243471,,106.061001
2020-07-14,,,503.1768,,,,,308.31961,,106.229225
2020-07-15,,,505.954,,,,,309.700317,,106.574674
2020-07-16,,,504.3486,,,,,309.927988,,106.493105
2020-07-17,,,506.8327,,,,,309.45764,,106.447812
2020-07-20,,,510.9371,,,,,310.498758,,106.811967
2020-07-21,,,512.794,,,,,308.824928,,106.755089
2020-07-22,,,515.8426,,,,,308.831205,,106.752866
2020-07-23,,,515.6854,,,,,306.075185,,106.848161
2020-07-24,,,512.0057,,,,,303.330307,,106.370521
2020-07-27,,,515.5797,,,,,302.058243,,106.157495
2020-07-28,,,514.8856,,,,,301.917813,,106.706363
2020-07-29,,,517.8846,,,,,302.314608,,106.569825
2020-07-30,,,514.873,,,,,300.350141,,105.960481
2020-07-31,,,517.7404,,,,,303.656607,,106.271599
2020-08-03,,,521.0636,,,,,305.319159,,106.725321
2020-08-04,,,524.5946,,,,,305.214502,,107.521199
2020-08-05,,,526.5898,,,,,304.550585,,107.741524
2020-08-06,,,529.3462,,,,,305.601577,,107.949408
2020-08-07,,,527.2799,,,,,307.999779,,107.640143
2020-08-10,,,526.6765,,,,,309.638372,,108.391662
2020-08-11,,,518.4457,,,,,307.713977,,106.483673
2020-08-12,,,520.4753,,,,,308.880121,,106.362765
2020-08-13,,,521.3587,,,,,307.317329,,106.042851
2020-08-14,,,519.16,,,,,306.500108,,105.356865
2020-08-17,,,522.4245,,,,,306.4845,,106.085685
2020-08-18,,,522.9386,,,,,305.47764,,106.085415
2020-08-19,,,518.8266,,,,,306.964436,,105.777225
2020-08-20,,,518.9463,,,,,307.143664,,105.729018
2020-08-21,,,518.8854,,,,,309.65753,,106.38136
2020-08-24,,,521.2121,,,,,311.662981,,106.550667
2020-08-25,,,520.7951,,,,,310.810102,,106.347914
2020-08-26,,,524.1966,,,,,312.777681,,106.775135
2020-08-27,,,520.6064,,,,,312.984188,,105.639205
2020-08-28,,,523.0143,,,,,312.203825,,105.571536
2020-08-31,,,522.355,,,,,310.936974,,105.44179
2020-09-01,,,525.7779,,,,,313.597978,,106.646769
2020-09-02,,,529.8951,,,,,318.086687,,107.375984
2020-09-03,,,520.3348,,,,,311.642274,,106.415459
2020-09-04,,,514.9088,,,,,309.903604,,106.116744
2020-09-08,,,508.8136,,,,,306.554639,,105.618716
2020-09-09,,,514.6402,,,,,309.422747,,106.136291
2020-09-10,,,510.932,,,,,305.899559,,105.422244
2020-09-11,,,511.2977,,,,,305.394283,,105.274229
2020-09-14,,,515.0855,,,,,307.310187,,105.869861
2020-09-15,,,516.7895,,,,,308.702223,,106.518118
2020-09-16,,,517.32,,,,,308.698116,,106.573218
2020-09-17,,,514.714,,,,,306.254344,,106.115762
2020-09-18,,,512.3879,,,,,304.262742,,105.60481
2020-09-21,,,506.5988,,,,,303.966628,,105.040709
2020-09-22,,,508.5526,,,,,307.566805,,105.493645
2020-09-23,,,502.9264,,,,,304.282467,,105.035788
2020-09-24,,,503.9402,,,,,304.561469,,105.016959
