date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2019-06-13,312.9414,,337.382489,,254.131503,,,275.082103,,
2019-06-14,312.8343,,339.358598,,253.938852,,,276.578209,,
2019-06-17,313.2471,,339.473192,,253.963417,,,276.33373,,
2019-06-18,315.7246,,342.913156,,255.841319,,,278.991342,,
2019-06-19,316.5156,,342.761736,,256.528287,,,278.918159,,
2019-06-20,320.2654,,344.810657,,258.183653,,,279.089638,,
2019-06-21,319.5194,,341.671516,,257.687321,,,276.661614,,
2019-06-24,320.867,,342.221538,,257.689996,,,275.946035,,
2019-06-25,319.9653,,342.232617,,256.18527,,,275.116721,,
2019-06-26,318.9711,,341.094203,,255.805579,,,274.648562,,
2019-06-27,319.8318,,342.011591,,256.634349,,,275.535957,,
2019-06-28,320.8981,,343.185043,,257.378565,,,276.361726,,
2019-07-01,320.4221,,345.184184,,258.853864,,,279.980247,,
2019-07-02,322.4855,,347.419357,,259.439005,,,280.623091,,
2019-07-03,324.4769,,349.784803,,260.855896,,,282.333313,,
2019-07-05,322.1527,,348.928439,,260.237842,,,283.001903,,
2019-07-08,321.2374,,348.25354,,259.322563,,,282.263067,,
2019-07-09,321.6257,,348.870491,,259.496912,,,282.61161,,
2019-07-10,322.9762,,348.996415,,260.308751,,,282.412248,,
2019-07-11,321.5749,,347.389589,,260.292279,,,282.319096,,
2019-07-12,322.6867,,348.092644,,261.107497,,,282.798718,,
2019-07-15,323.0543,,348.863749,,261.310533,,,283.322815,,
2019-07-16,321.5256,,348.702797,,260.692084,,,283.86512,,
2019-07-17,322.3619,,349.155027,,259.889893,,,282.623517,,
2019-07-18,323.683,,348.953736,,260.637147,,,282.116566,,
2019-07-19,321.9923,,348.885258,,259.640768,,,282.458293,,
2019-07-22,322.6177,,349.91218,,260.162174,,,283.308324,,
2019-07-23,322.6767,,351.771307,,261.172625,,,285.867493,,
