date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2006-06-09,98.6153,,94.847039,,99.151192,,,95.362455,,
2006-06-12,97.6944,,94.356968,,98.385064,,,95.024037,,
2006-06-13,95.1443,,92.289918,,97.812309,,,94.877885,,
2006-06-14,95.5852,,92.253859,,98.11713,,,94.697546,,
2006-06-15,97.5977,,93.90547,,99.30971,,,95.552713,,
2006-06-16,97.4081,,93.693381,,98.847977,,,95.078347,,
2006-06-19,95.7812,,92.604769,,98.276285,,,95.017108,,
2006-06-20,96.1059,,92.874384,,98.498288,,,95.186329,,
2006-06-21,97.2361,,93.3728,,98.953399,,,95.02187,,
2006-06-22,96.8377,,93.596458,,98.520727,,,95.223152,,
2006-06-23,97.3876,,94.639595,,98.536306,,,95.755887,,
2006-06-26,97.8456,,94.533044,,98.684883,,,95.343913,,
2006-06-27,97.497,,94.23369,,98.284423,,,94.994757,,
2006-06-28,97.919,,94.80739,,98.638316,,,95.503849,,
2006-06-29,100.0223,,96.017964,,99.97968,,,95.977051,,
2006-06-30,101.0022,,96.003459,,99.972113,,,95.024353,,
2006-07-03,101.7094,,96.58504,,100.277681,,,95.225455,,
2006-07-05,101.5721,,97.038308,,99.816445,,,95.361019,,
2006-07-06,101.9543,,96.984266,,100.024444,,,95.148486,,
2006-07-07,101.4336,,96.225423,,99.780717,,,94.657409,,
2006-07-10,101.341,,96.7871,,99.927632,,,95.437243,,
2006-07-11,102.6694,,97.695084,,100.261674,,,95.404012,,
2006-07-12,102.6848,,98.271239,,99.643331,,,95.360498,,
2006-07-13,102.283,,97.994709,,98.708125,,,94.569713,,
2006-07-14,102.5553,,98.589687,,98.532429,,,94.722372,,
2006-07-17,101.0785,,98.124381,,98.35382,,,95.479332,,
2006-07-18,100.6784,,97.884484,,98.628267,,,95.891244,,
2006-07-19,101.985,,98.508819,,99.604572,,,96.209528,,
2006-07-20,100.7308,,96.973766,,99.24424,,,95.542651,,
2006-07-21,99.827,,95.596476,,98.794289,,,94.60753,,
2006-07-24,100.8545,,97.062107,,99.930915,,,96.173251,,
2006-07-25,101.4609,,98.08831,,100.113688,,,96.78588,,
2006-07-26,102.2358,,97.749199,,100.218377,,,95.82031,,
2006-07-27,102.3099,,97.951007,,100.231125,,,95.960798,,
2006-07-28,102.855,,98.086658,,100.924187,,,96.245357,,
2006-07-31,103.2274,,98.310693,,100.810008,,,96.00844,,
2006-08-01,103.5429,,98.142178,,100.607244,,,95.359643,,
2006-08-02,104.0504,,98.924003,,101.033386,,,96.055633,,
2006-08-03,103.6933,,98.468987,,101.198115,,,96.099515,,
2006-08-04,103.6376,,97.858088,,101.223763,,,95.578862,,
2006-08-07,103.9329,,98.396762,,101.087598,,,95.703019,,
2006-08-08,103.4122,,97.96483,,100.854741,,,95.542088,,
2006-08-09,103.671,,97.988564,,100.678894,,,95.160462,,
2006-08-10,103.0216,,97.899953,,100.84201,,,95.82872,,
2006-08-11,102.6434,,98.023274,,100.610023,,,96.081422,,
2006-08-14,101.9581,,97.499022,,100.606348,,,96.206388,,
2006-08-15,102.5548,,97.509714,,101.43067,,,96.440885,,
2006-08-16,103.0569,,97.590223,,102.071778,,,96.657356,,
2006-08-17,102.4001,,97.051419,,102.236168,,,96.89605,,
2006-08-18,103.0053,,97.609788,,102.565422,,,97.192951,,
2006-08-21,103.6599,,97.765244,,102.413125,,,96.589367,,
2006-08-22,103.6818,,98.465758,,102.383656,,,97.232921,,
2006-08-23,103.0113,,97.95908,,102.22831,,,97.214492,,
2006-08-24,103.3169,,98.403639,,102.16616,,,97.307622,,
2006-08-25,103.579,,98.715145,,102.278945,,,97.476138,,
2006-08-28,103.1057,,98.087213,,102.542393,,,97.551324,,
2006-08-29,103.0,,97.642821,,102.632454,,,97.294392,,
2006-08-30,102.8624,,97.451585,,102.727023,,,97.323329,,
2006-08-31,103.0987,,97.820294,,102.773133,,,97.511395,,
2006-09-01,103.5797,,98.092931,,103.148789,,,97.684846,,
2006-09-05,104.2968,,98.93389,,103.211344,,,97.904248,,
2006-09-06,102.956,,97.745928,,102.675543,,,97.479663,,
2006-09-07,102.2755,,97.671934,,102.381674,,,97.773329,,
2006-09-08,101.5444,,97.379166,,102.61197,,,98.402945,,
2006-09-11,99.9932,,95.710398,,102.64323,,,98.246925,,
2006-09-12,100.1962,,96.010532,,103.348356,,,99.031008,,
2006-09-13,100.9302,,96.691006,,103.623485,,,99.27117,,
2006-09-14,99.7836,,95.32964,,103.577097,,,98.95381,,
2006-09-15,100.0075,,96.064442,,103.711215,,,99.622128,,
2006-09-18,100.9249,,96.556579,,103.784959,,,99.292846,,
2006-09-19,100.2002,,96.082524,,103.728209,,,99.465552,,
2006-09-20,99.9135,,95.754737,,104.106485,,,99.773194,,
2006-09-21,100.5695,,95.666972,,103.98352,,,98.914567,,
2006-09-22,100.6957,,95.742071,,103.815795,,,98.708675,,
2006-09-25,101.1303,,96.464615,,104.375827,,,99.560409,,
2006-09-26,101.9054,,97.63294,,104.892382,,,100.494691,,
2006-09-27,102.6858,,98.29541,,104.958425,,,100.470868,,
2006-09-28,102.5547,,98.154458,,104.885545,,,100.385295,,
2006-09-29,102.4788,,98.259736,,104.854308,,,100.537444,,
2006-10-02,102.0177,,97.372195,,104.662207,,,99.896281,,
2006-10-03,100.3678,,95.827519,,104.783504,,,100.043472,,
2006-10-04,100.9575,,96.526997,,105.689978,,,101.051791,,
2006-10-05,101.5208,,97.233813,,105.681489,,,101.218806,,
2006-10-06,101.2787,,97.772215,,105.43933,,,101.788795,,
2006-10-09,101.0963,,97.588381,,105.572025,,,101.908804,,
2006-10-10,101.3071,,98.236478,,105.483916,,,102.286694,,
2006-10-11,100.7956,,97.920121,,105.363676,,,102.35788,,
2006-10-12,101.8648,,98.635659,,105.95484,,,102.596044,,
2006-10-13,102.589,,99.710166,,106.014152,,,103.039202,,
2006-10-16,103.5533,,100.454658,,106.177748,,,103.000574,,
2006-10-17,102.9977,,99.820102,,106.039043,,,102.767616,,
2006-10-18,102.9097,,99.838283,,106.180426,,,103.011392,,
2006-10-19,103.7369,,99.899388,,106.257788,,,102.327022,,
2006-10-20,103.1518,,99.383168,,106.255683,,,102.373651,,
2006-10-23,102.8355,,99.607322,,106.42634,,,103.085439,,
2006-10-24,103.5371,,100.230997,,106.674562,,,103.268275,,
2006-10-25,104.4796,,100.790261,,106.989524,,,103.211556,,
2006-10-26,104.9084,,100.48628,,107.330139,,,102.805937,,
2006-10-27,104.6646,,99.9221,,107.023455,,,102.174071,,
2006-10-30,104.4807,,99.824924,,106.984357,,,102.217015,,
2006-10-31,105.0487,,100.060922,,107.126153,,,102.039736,,
2006-11-01,105.1649,,100.226574,,106.774306,,,101.760406,,
2006-11-02,105.363,,100.234643,,106.68771,,,101.494876,,
2006-11-03,105.6798,,101.034114,,106.349888,,,101.674745,,
2006-11-06,106.1545,,101.432109,,107.068892,,,102.305824,,
2006-11-07,106.2643,,101.115812,,107.42523,,,102.220494,,
2006-11-08,106.4646,,101.465243,,107.682322,,,102.625784,,
2006-11-09,107.2364,,101.627181,,107.349028,,,101.733918,,
2006-11-10,106.9474,,101.211281,,107.483301,,,101.718439,,
2006-11-13,106.8547,,101.439414,,107.58337,,,102.131156,,
2006-11-14,107.1145,,101.662231,,108.134359,,,102.630178,,
2006-11-15,107.4313,,101.811886,,108.229084,,,102.56794,,
2006-11-16,106.5082,,101.18949,,108.356744,,,102.945724,,
2006-11-17,107.0525,,101.476632,,108.494118,,,102.843163,,
2006-11-20,107.0466,,101.55022,,108.557558,,,102.983596,,
2006-11-21,107.7955,,102.029778,,108.686736,,,102.873344,,
2006-11-22,107.8372,,101.280709,,108.860281,,,102.241587,,
2006-11-24,108.0962,,100.353286,,108.617165,,,100.836934,,
2006-11-27,107.7042,,99.692459,,107.699113,,,99.68775,,
2006-11-28,108.2441,,99.691241,,108.097043,,,99.555804,,
2006-11-29,109.1734,,100.898727,,108.712601,,,100.472853,,
2006-11-30,110.0459,,101.029218,,108.871859,,,99.951373,,
2006-12-01,110.0009,,100.276088,,108.802674,,,99.183793,,
2006-12-04,110.2737,,100.479565,,109.351333,,,99.639119,,
2006-12-05,110.2771,,100.678857,,109.600562,,,100.061204,,
2006-12-06,109.6794,,100.351727,,109.515975,,,100.2022,,
2006-12-07,109.3786,,100.084041,,109.190342,,,99.91178,,
2006-12-08,108.9509,,100.319394,,109.216812,,,100.564239,,
2006-12-11,109.2891,,100.379909,,109.434644,,,100.513588,,
2006-12-12,109.357,,100.079342,,109.474201,,,100.1866,,
2006-12-13,109.4227,,100.677563,,109.400086,,,100.656756,,
2006-12-14,109.8378,,101.597729,,109.923976,,,101.67744,,
2006-12-15,109.1607,,101.434488,,109.922715,,,102.142568,,
2006-12-18,108.3598,,100.582642,,109.760874,,,101.883159,,
2006-12-19,109.1303,,100.530266,,109.918412,,,101.25627,,
2006-12-20,108.6885,,100.313311,,109.869501,,,101.403308,,
2006-12-21,108.4888,,100.091006,,109.710794,,,101.218409,,
2006-12-22,107.9575,,99.873688,,109.266108,,,101.084308,,
2006-12-26,108.3963,,100.616523,,109.643428,,,101.774142,,
2006-12-27,108.8184,,100.885082,,109.957437,,,101.941078,,
2006-12-28,108.9056,,100.689497,,109.755238,,,101.475036,,
2006-12-29,108.624,,100.025968,,109.477153,,,100.81159,,
2007-01-03,107.5007,,99.232106,,109.458916,,,101.039703,,
2007-01-04,107.009,,99.435081,,109.684847,,,101.921536,,
2007-01-05,106.2129,,99.302539,,109.128679,,,102.028613,,
2007-01-08,106.5285,,99.44465,,109.459749,,,102.18098,,
2007-01-09,106.4471,,99.544468,,109.406538,,,102.312,,
2007-01-10,105.8624,,99.479774,,109.579074,,,102.972363,,
2007-01-11,105.7451,,99.716396,,109.77822,,,103.519581,,
2007-01-12,107.1191,,100.824367,,110.218615,,,103.741743,,
2007-01-16,106.7635,,100.474106,,110.157981,,,103.668619,,
2007-01-17,107.2514,,100.785029,,110.144849,,,103.504026,,
2007-01-18,106.888,,100.24208,,109.990175,,,103.151373,,
2007-01-19,107.854,,101.163625,,110.100157,,,103.270449,,
2007-01-22,107.5285,,100.943987,,109.910943,,,103.180541,,
2007-01-23,108.7133,,101.460795,,110.030707,,,102.690314,,
2007-01-24,109.1075,,102.27624,,110.54371,,,103.622528,,
2007-01-25,107.9306,,101.470339,,109.71058,,,103.143776,,
2007-01-26,107.9859,,101.655972,,109.643127,,,103.216055,,
2007-01-29,107.6316,,100.993982,,109.548101,,,102.792293,,
2007-01-30,108.4956,,101.702652,,109.96331,,,103.078468,,
2007-01-31,109.3394,,101.998145,,110.437672,,,103.022677,,
2007-02-01,109.7534,,102.47084,,110.857004,,,103.501216,,
2007-02-02,109.6117,,102.780572,,111.012898,,,104.094446,,
2007-02-05,109.6341,,103.095793,,111.104418,,,104.478425,,
2007-02-06,109.8979,,102.898142,,111.203862,,,104.120923,,
2007-02-07,109.8255,,102.624852,,111.404466,,,104.100294,,
2007-02-08,110.4202,,102.93529,,111.350766,,,103.802777,,
2007-02-09,110.1476,,102.957488,,110.753251,,,103.523604,,
2007-02-12,109.4539,,102.632607,,110.474615,,,103.58971,,
2007-02-13,110.1137,,102.673186,,111.036239,,,103.533387,,
2007-02-14,110.7927,,102.582458,,111.638068,,,103.365181,,
2007-02-15,110.7294,,102.438029,,111.793964,,,103.422879,,
2007-02-16,110.783,,102.503216,,111.792975,,,103.437707,,
2007-02-20,110.2194,,101.997265,,111.947119,,,103.5961,,
2007-02-21,111.2477,,102.94102,,111.920813,,,103.563872,,
2007-02-22,111.2288,,103.017625,,111.787034,,,103.534649,,
2007-02-23,111.5784,,103.03528,,111.627822,,,103.080918,,
2007-02-26,112.0044,,103.256113,,111.66393,,,102.942236,,
2007-02-27,108.9488,,100.02201,,109.226745,,,100.277181,,
2007-02-28,109.6976,,100.808422,,109.875297,,,100.97172,,
2007-03-01,109.2513,,100.725687,,109.665755,,,101.107799,,
2007-03-02,107.8257,,99.366122,,108.895249,,,100.351759,,
2007-03-05,106.9599,,99.343897,,108.252329,,,100.5443,,
2007-03-06,108.3933,,100.391448,,109.330589,,,101.259544,,
2007-03-07,108.8336,,100.416736,,109.294407,,,100.841906,,
2007-03-08,109.3828,,101.253903,,109.813416,,,101.652518,,
2007-03-09,108.9281,,100.979084,,109.709086,,,101.703077,,
2007-03-12,109.0721,,100.537597,,109.942911,,,101.34027,,
2007-03-13,107.9929,,99.490038,,108.774026,,,100.209661,,
2007-03-14,108.4949,,99.755965,,109.213934,,,100.417083,,
2007-03-15,108.5548,,99.697937,,109.247348,,,100.33398,,
2007-03-16,108.4413,,99.02515,,109.073635,,,99.602579,,
2007-03-19,109.2284,,99.826387,,109.829951,,,100.376158,,
2007-03-20,109.8075,,100.242602,,110.238101,,,100.635695,,
2007-03-21,111.0411,,100.853767,,111.381922,,,101.163321,,
2007-03-22,111.3058,,101.511297,,111.242227,,,101.453318,,
2007-03-23,111.1671,,101.712906,,111.278824,,,101.815128,,
2007-03-26,111.6112,,101.789823,,111.168949,,,101.386488,,
2007-03-27,111.494,,101.522999,,111.017626,,,101.089227,,
2007-03-28,111.3165,,101.658328,,110.556488,,,100.964256,,
2007-03-29,111.3247,,101.528534,,110.59176,,,100.86009,,
2007-03-30,110.9601,,100.9839,,110.572514,,,100.631161,,
2007-04-02,111.3422,,101.278573,,110.700647,,,100.695006,,
